participant,accuracy,f1_macro,precision_macro,recall_macro,auc_ovr,n_test,model
87,0.6956521739130435,0.7461538461538462,0.7151515151515151,0.8,0.986399157616263,46,TorchTransformer
89,0.5789473684210527,0.5,0.5128205128205128,0.5555555555555555,,19,TorchTransformer
93,0.86,0.6995192307692308,0.7142857142857143,0.6944444444444444,,50,TorchTransformer
94,0.8333333333333334,0.6274509803921569,0.5964912280701754,0.6666666666666666,,24,TorchTransformer
95,0.4166666666666667,0.19607843137254902,0.16666666666666666,0.2380952380952381,,12,TorchTransformer
97,0.6153846153846154,0.38095238095238093,0.3076923076923077,0.5,,13,TorchTransformer
98,0.4,0.25,0.25,0.25,,10,TorchTransformer
99,0.6666666666666666,0.5555555555555556,0.8181818181818181,0.6,,12,TorchTransformer
100,0.7428571428571429,0.4701298701298701,0.4939393939393939,0.45227272727272727,,35,TorchTemporalConvNet
101,0.7222222222222222,0.6695906432748537,0.7757575757575758,0.6944444444444443,,18,TorchTemporalConvNet
103,0.9090909090909091,0.6190476190476191,0.6666666666666666,0.5833333333333334,,11,TorchTemporalConvNet
104,0.576271186440678,0.3930735930735931,0.42444444444444446,0.4083333333333333,0.7185394351331008,59,TorchTemporalConvNet
106,0.41935483870967744,0.19179600886917958,0.35344827586206895,0.275,,31,TorchTemporalConvNet
108,1.0,1.0,1.0,1.0,,15,TorchTemporalConvNet
109,0.6666666666666666,0.38632478632478634,0.5267857142857143,0.3625,,21,TorchTemporalConvNet
110,0.44,0.2723809523809524,0.4,0.2087912087912088,,25,TorchTemporalConvNet
112,0.875,0.5555555555555555,0.6666666666666666,0.5,,16,TorchTemporalConvNet
113,0.5925925925925926,0.4434723171565277,0.39666666666666667,0.5666666666666667,0.8207001693958216,27,TorchTemporalConvNet
114,0.6,0.30476190476190473,0.4,0.25,,10,TorchTemporalConvNet
115,0.45454545454545453,0.22727272727272727,0.25,0.20833333333333334,,11,TorchTemporalConvNet
117,0.8333333333333334,0.5555555555555555,0.6666666666666666,0.5,,12,TorchTemporalConvNet
118,0.9166666666666666,0.9111111111111111,0.9375,0.9,,12,TorchTemporalConvNet
120,0.48717948717948717,0.21153846153846154,0.4051724137931034,0.21648550724637683,,39,TorchTemporalConvNet
121,0.8181818181818182,0.7857142857142857,0.8222222222222223,0.7743589743589744,,22,TorchTemporalConvNet
122,0.75,0.3225806451612903,0.3125,0.3333333333333333,,20,TorchTemporalConvNet
123,1.0,1.0,1.0,1.0,,12,TorchTemporalConvNet
126,0.42857142857142855,0.19999999999999998,0.3333333333333333,0.14285714285714285,,7,TorchTemporalConvNet
127,0.9166666666666666,0.6296296296296297,0.6666666666666666,0.6,,12,TorchTemporalConvNet
128,0.5454545454545454,0.3333333333333333,0.5185185185185185,0.3444444444444445,,11,TorchTemporalConvNet
13,0.5,0.2222222222222222,0.3333333333333333,0.16666666666666666,,6,TorchTemporalConvNet
130,0.7647058823529411,0.7023809523809523,0.75,0.67,,34,TorchTemporalConvNet
131,1.0,1.0,1.0,1.0,,23,TorchTemporalConvNet
133,0.64,0.610125313283208,0.8256410256410257,0.6733333333333333,0.968421052631579,25,TorchTemporalConvNet
135,0.7142857142857143,0.2777777777777778,0.3333333333333333,0.2380952380952381,,7,TorchTemporalConvNet
136,0.9090909090909091,0.6363636363636364,0.6666666666666666,0.6111111111111112,,11,TorchTemporalConvNet
138,0.75,0.6242857142857142,0.7333333333333333,0.6,,20,TorchTemporalConvNet
139,1.0,1.0,1.0,1.0,,11,TorchTemporalConvNet
141,0.6666666666666666,0.26666666666666666,0.3333333333333333,0.2222222222222222,,6,TorchTemporalConvNet
142,0.45454545454545453,0.20833333333333334,0.20833333333333334,0.20833333333333334,,11,TorchTemporalConvNet
144,0.9375,0.9344107744107744,0.9523809523809523,0.9333333333333332,0.9946723646723648,32,TorchTemporalConvNet
147,0.7575757575757576,0.47506775067750673,0.6212121212121212,0.5180921052631579,,33,TorchTemporalConvNet
148,0.9411764705882353,0.7272727272727273,0.75,0.7083333333333334,,17,TorchTemporalConvNet
150,0.8823529411764706,0.6802641802641802,0.7083333333333334,0.6642857142857143,,17,TorchTemporalConvNet
155,1.0,1.0,1.0,1.0,,15,TorchTemporalConvNet
161,1.0,1.0,1.0,1.0,,6,TorchTemporalConvNet
164,0.7272727272727273,0.35,0.5,0.3125,,11,TorchTemporalConvNet
167,0.0,0.0,0.0,0.0,,6,TorchTemporalConvNet
168,0.8333333333333334,0.45454545454545453,0.5,0.4166666666666667,,6,TorchTemporalConvNet
170,1.0,1.0,1.0,1.0,,11,TorchTemporalConvNet
171,0.5,0.23529411764705885,0.19999999999999998,0.2857142857142857,,12,TorchTemporalConvNet
174,0.75,0.32432432432432434,0.3333333333333333,0.3157894736842105,,24,TorchTemporalConvNet
181,1.0,1.0,1.0,1.0,,12,TorchTemporalConvNet
19,0.7692307692307693,0.4666666666666666,0.6666666666666666,0.4166666666666667,,13,TorchTemporalConvNet
193,1.0,1.0,1.0,1.0,,6,TorchTemporalConvNet
25,1.0,1.0,1.0,1.0,,10,TorchTemporalConvNet
29,0.6666666666666666,0.38181818181818183,0.45,0.3333333333333333,,12,TorchTemporalConvNet
31,0.7391304347826086,0.3411255411255411,0.4,0.2973684210526316,,23,TorchTemporalConvNet
35,0.7,0.5555555555555555,0.6666666666666666,0.5,,10,TorchTemporalConvNet
40,0.45454545454545453,0.22727272727272727,0.25,0.20833333333333334,,11,TorchTemporalConvNet
41,0.875,0.8690476190476191,0.9166666666666666,0.8666666666666667,,16,TorchTemporalConvNet
44,0.9,0.6363636363636364,0.6666666666666666,0.6111111111111112,,10,TorchTemporalConvNet
47,0.5,0.18461538461538463,0.2,0.17142857142857143,,12,TorchTemporalConvNet
48,0.6666666666666666,0.41673881673881674,0.5266666666666667,0.4333333333333334,,15,TorchTemporalConvNet
49,0.5714285714285714,0.18823529411764706,0.2,0.17777777777777776,,14,TorchTemporalConvNet
52,1.0,1.0,1.0,1.0,,11,TorchTemporalConvNet
53,0.7272727272727273,0.4761904761904761,0.5833333333333334,0.4666666666666666,,11,TorchTemporalConvNet
55,0.45454545454545453,0.17857142857142858,0.15625,0.20833333333333334,,11,TorchTemporalConvNet
56,0.4074074074074074,0.25925925925925924,0.22826086956521738,0.3230769230769231,,27,TorchTemporalConvNet
58,0.30434782608695654,0.2,0.16999999999999998,0.25,0.7284485724114207,23,TorchTemporalConvNet
61,0.5714285714285714,0.2807017543859649,0.24242424242424243,0.3333333333333333,,14,TorchTemporalConvNet
63,1.0,1.0,1.0,1.0,,12,TorchTemporalConvNet
65,0.875,0.8777777777777779,0.8888888888888888,0.9047619047619048,,16,TorchTemporalConvNet
67,0.9523809523809523,0.9259259259259259,0.9333333333333332,0.9333333333333332,,21,TorchTemporalConvNet
70,0.75,0.4257246376811594,0.5,0.3708791208791209,,20,TorchTemporalConvNet
72,1.0,1.0,1.0,1.0,,16,TorchTemporalConvNet
73,0.8695652173913043,0.47857142857142854,0.5,0.4605263157894737,,23,TorchTemporalConvNet
76,0.5454545454545454,0.25,0.25,0.25,,11,TorchTemporalConvNet
77,0.9166666666666666,0.6296296296296297,0.6666666666666666,0.6,,12,TorchTemporalConvNet
79,0.5833333333333334,0.3684210526315789,0.5,0.2916666666666667,,12,TorchTemporalConvNet
82,0.875,0.4666666666666667,0.5,0.4375,,8,TorchTemporalConvNet
83,0.75,0.2857142857142857,0.3333333333333333,0.25,,8,TorchTemporalConvNet
84,0.7272727272727273,0.4666666666666666,0.6666666666666666,0.4166666666666667,,11,TorchTemporalConvNet
86,0.5,0.2222222222222222,0.3333333333333333,0.16666666666666666,,8,TorchTemporalConvNet
87,0.5652173913043478,0.5664136972618505,0.7382051282051283,0.6559398496240602,0.8910226956279587,46,TorchTemporalConvNet
89,0.5263157894736842,0.35,0.3653846153846154,0.38095238095238093,,19,TorchTemporalConvNet
93,0.88,0.5728506787330316,0.5714285714285714,0.5777777777777777,,50,TorchTemporalConvNet
94,0.8333333333333334,0.6274509803921569,0.5964912280701754,0.6666666666666666,,24,TorchTemporalConvNet
95,0.16666666666666666,0.07692307692307693,0.08333333333333333,0.07142857142857142,,12,TorchTemporalConvNet
97,0.6923076923076923,0.5666666666666667,0.8333333333333333,0.6,,13,TorchTemporalConvNet
98,0.9,0.6363636363636364,0.6666666666666666,0.6111111111111112,,10,TorchTemporalConvNet
99,0.9166666666666666,0.6296296296296297,0.6666666666666666,0.6,,12,TorchTemporalConvNet
100,0.8,0.6034858387799564,0.8055555555555557,0.7083333333333334,,35,TorchBiLSTMAttention
101,0.2222222222222222,0.14285714285714285,0.1,0.25,,18,TorchBiLSTMAttention
103,0.6363636363636364,0.3333333333333333,0.3333333333333333,0.3333333333333333,,11,TorchBiLSTMAttention
104,0.6440677966101694,0.35802469135802467,0.33061224489795915,0.4,0.8151862423290994,59,TorchBiLSTMAttention
106,0.3870967741935484,0.18604651162790697,0.12903225806451613,0.3333333333333333,,31,TorchBiLSTMAttention
108,1.0,1.0,1.0,1.0,,15,TorchBiLSTMAttention
109,0.8095238095238095,0.5714285714285715,0.5185185185185185,0.6666666666666666,,21,TorchBiLSTMAttention
110,0.52,0.25,0.25,0.25,,25,TorchBiLSTMAttention
112,1.0,1.0,1.0,1.0,,16,TorchBiLSTMAttention
113,0.6296296296296297,0.48888888888888893,0.45714285714285713,0.6,0.8509881422924902,27,TorchBiLSTMAttention
114,0.7,0.4666666666666666,0.6666666666666666,0.4166666666666667,,10,TorchBiLSTMAttention
115,0.5454545454545454,0.3333333333333333,0.3333333333333333,0.3333333333333333,,11,TorchBiLSTMAttention
117,1.0,1.0,1.0,1.0,,12,TorchBiLSTMAttention
118,1.0,1.0,1.0,1.0,,12,TorchBiLSTMAttention
120,0.6153846153846154,0.24021592442645073,0.41911764705882354,0.2708333333333333,,39,TorchBiLSTMAttention
121,0.7727272727272727,0.6129032258064516,0.5740740740740741,0.6666666666666666,,22,TorchBiLSTMAttention
122,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,,20,TorchBiLSTMAttention
123,1.0,1.0,1.0,1.0,,12,TorchBiLSTMAttention
126,1.0,1.0,1.0,1.0,,7,TorchBiLSTMAttention
127,0.5833333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,,12,TorchBiLSTMAttention
128,0.5454545454545454,0.35294117647058826,0.2727272727272727,0.5,,11,TorchBiLSTMAttention
13,1.0,1.0,1.0,1.0,,6,TorchBiLSTMAttention
130,1.0,1.0,1.0,1.0,,34,TorchBiLSTMAttention
131,1.0,1.0,1.0,1.0,,23,TorchBiLSTMAttention
133,0.8,0.7411764705882353,0.7090909090909091,0.8,1.0,25,TorchBiLSTMAttention
135,0.0,0.0,0.0,0.0,,7,TorchBiLSTMAttention
136,1.0,1.0,1.0,1.0,,11,TorchBiLSTMAttention
138,0.5,0.38636363636363635,0.34375,0.5,,20,TorchBiLSTMAttention
139,0.6363636363636364,0.3333333333333333,0.3333333333333333,0.3333333333333333,,11,TorchBiLSTMAttention
141,1.0,1.0,1.0,1.0,,6,TorchBiLSTMAttention
142,0.5454545454545454,0.3333333333333333,0.3333333333333333,0.3333333333333333,,11,TorchBiLSTMAttention
144,1.0,1.0,1.0,1.0,1.0,32,TorchBiLSTMAttention
147,1.0,1.0,1.0,1.0,,33,TorchBiLSTMAttention
148,0.7058823529411765,0.5158730158730158,0.6590909090909091,0.5416666666666667,,17,TorchBiLSTMAttention
150,0.8235294117647058,0.6428571428571428,0.75,0.6,,17,TorchBiLSTMAttention
155,1.0,1.0,1.0,1.0,,15,TorchBiLSTMAttention
161,1.0,1.0,1.0,1.0,,6,TorchBiLSTMAttention
164,0.6363636363636364,0.3333333333333333,0.3333333333333333,0.3333333333333333,,11,TorchBiLSTMAttention
167,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,6,TorchBiLSTMAttention
168,1.0,1.0,1.0,1.0,,6,TorchBiLSTMAttention
170,1.0,1.0,1.0,1.0,,11,TorchBiLSTMAttention
171,0.8333333333333334,0.8125,0.8888888888888888,0.8,,12,TorchBiLSTMAttention
174,0.7916666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,,24,TorchBiLSTMAttention
181,1.0,1.0,1.0,1.0,,12,TorchBiLSTMAttention
19,0.6923076923076923,0.3333333333333333,0.3333333333333333,0.3333333333333333,,13,TorchBiLSTMAttention
193,1.0,1.0,1.0,1.0,,6,TorchBiLSTMAttention
25,1.0,1.0,1.0,1.0,,10,TorchBiLSTMAttention
29,0.0,0.0,0.0,0.0,,12,TorchBiLSTMAttention
31,1.0,1.0,1.0,1.0,,23,TorchBiLSTMAttention
35,1.0,1.0,1.0,1.0,,10,TorchBiLSTMAttention
40,0.6363636363636364,0.4444444444444444,0.6666666666666666,0.39999999999999997,,11,TorchBiLSTMAttention
41,0.75,0.6944444444444445,0.8666666666666667,0.7333333333333334,,16,TorchBiLSTMAttention
44,1.0,1.0,1.0,1.0,,10,TorchBiLSTMAttention
47,0.5833333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,,12,TorchBiLSTMAttention
48,0.6,0.5,0.5,0.5,,15,TorchBiLSTMAttention
49,1.0,1.0,1.0,1.0,,14,TorchBiLSTMAttention
52,0.8181818181818182,0.5833333333333334,0.6666666666666666,0.5333333333333333,,11,TorchBiLSTMAttention
53,0.5454545454545454,0.35294117647058826,0.2727272727272727,0.5,,11,TorchBiLSTMAttention
55,0.5454545454545454,0.35294117647058826,0.2727272727272727,0.5,,11,TorchBiLSTMAttention
56,0.5555555555555556,0.418546365914787,0.5066666666666667,0.4666666666666666,,27,TorchBiLSTMAttention
58,0.391304347826087,0.33461538461538465,0.32142857142857145,0.35,0.7414035087719298,23,TorchBiLSTMAttention
61,0.5714285714285714,0.25,0.25,0.25,,14,TorchBiLSTMAttention
63,1.0,1.0,1.0,1.0,,12,TorchBiLSTMAttention
65,1.0,1.0,1.0,1.0,,16,TorchBiLSTMAttention
67,0.7619047619047619,0.5384615384615384,0.48148148148148145,0.6666666666666666,,21,TorchBiLSTMAttention
70,0.65,0.3939393939393939,0.325,0.5,,20,TorchBiLSTMAttention
72,1.0,1.0,1.0,1.0,,16,TorchBiLSTMAttention
73,1.0,1.0,1.0,1.0,,23,TorchBiLSTMAttention
76,0.5454545454545454,0.3333333333333333,0.3333333333333333,0.3333333333333333,,11,TorchBiLSTMAttention
77,1.0,1.0,1.0,1.0,,12,TorchBiLSTMAttention
79,1.0,1.0,1.0,1.0,,12,TorchBiLSTMAttention
82,1.0,1.0,1.0,1.0,,8,TorchBiLSTMAttention
83,1.0,1.0,1.0,1.0,,8,TorchBiLSTMAttention
84,0.6363636363636364,0.3333333333333333,0.3333333333333333,0.3333333333333333,,11,TorchBiLSTMAttention
86,1.0,1.0,1.0,1.0,,8,TorchBiLSTMAttention
87,0.7391304347826086,0.4554835007173601,0.43426573426573434,0.5571428571428572,1.0,46,TorchBiLSTMAttention
89,0.6842105263157895,0.5666666666666667,0.5128205128205128,0.6666666666666666,,19,TorchBiLSTMAttention
93,0.9,0.7307692307692308,0.7142857142857143,0.75,,50,TorchBiLSTMAttention
94,0.8333333333333334,0.49193548387096775,0.484375,0.5,,24,TorchBiLSTMAttention
95,0.0,0.0,0.0,0.0,,12,TorchBiLSTMAttention
97,0.6153846153846154,0.38095238095238093,0.3076923076923077,0.5,,13,TorchBiLSTMAttention
98,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,,10,TorchBiLSTMAttention
99,1.0,1.0,1.0,1.0,,12,TorchBiLSTMAttention
